mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_l2_leaf_reg,param_iterations,param_depth,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0.6862020015716552,0.026611258760773224,0.012928247451782227,0.0010550907496570316,0.01,3,300,4,"{'learning_rate': 0.01, 'l2_leaf_reg': 3, 'iterations': 300, 'depth': 4}",0.7604259094942325,0.7417923691215617,0.7471162377994676,0.7648624667258208,0.7859680284191829,0.7600330023120531,0.015463939901712034,15,0.767472820057688,0.7774572886620812,0.7727978699800311,0.7685822054581761,0.7635314995563443,0.769968336742864,0.004768070796846996,0.5306553911205074,0.5088105726872246,0.5148305084745762,0.5357142857142857,0.5653153153153153,0.5310652146623818,0.019767073562690064,15,0.5398706896551724,0.5532854776366648,0.5464864864864865,0.5413737155219037,0.534796573875803,0.5431625886352061,0.0062856669896900015,0.8394648829431438,0.7725752508361204,0.8127090301003345,0.8528428093645485,0.8394648829431438,0.8234113712374581,0.028567433450250982,1,0.8377926421404682,0.8377926421404682,0.8453177257525084,0.8369565217391305,0.8352842809364549,0.838628762541806,0.0034676323333323977,0.6502590673575129,0.6135458167330677,0.6303501945525292,0.6580645161290323,0.6756393001345895,0.6455717789813463,0.021630783030278954,10,0.6566186107470511,0.6664449617559028,0.6638214051214708,0.6574712643678161,0.652088772845953,0.6592890029676387,0.005177429815993386,0.8594469487664195,0.8467758874186095,0.8578635710015673,0.8765853973793483,0.8748751380053625,0.8631093885142616,0.011204918565915305,10,0.8737306677144899,0.8759180657562862,0.8735746053744031,0.8700553743526445,0.8694089497196775,0.8725375325835003,0.002444431883507871
0.49194846153259275,0.014599063074784927,0.013981914520263672,0.00020285470961265364,0.05,3,200,4,"{'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 200, 'depth': 4}",0.7675244010647737,0.7533274179236912,0.7409050576752441,0.769299023957409,0.7904085257548845,0.7642928852752006,0.01664189142225232,14,0.7909917905480364,0.7969824717106723,0.7963168404703794,0.7863323718659863,0.787488908606921,0.7916224766403991,0.004387162114176717,0.5397849462365591,0.5243619489559165,0.5074946466809421,0.5419354838709678,0.5714285714285714,0.5370011194345914,0.02120248881430188,14,0.5697036223929748,0.5792442188381275,0.576710816777042,0.564400221116639,0.5656732891832229,0.5711464336616012,0.005900591203607556,0.8394648829431438,0.7558528428093646,0.7926421404682275,0.842809364548495,0.842809364548495,0.8147157190635452,0.03505169901424453,5,0.8678929765886287,0.8586956521739131,0.8737458193979933,0.8536789297658863,0.8570234113712375,0.8622073578595317,0.007448514197765902,0.6570680628272252,0.6191780821917808,0.618798955613577,0.6596858638743456,0.6810810810810811,0.647162409117602,0.02446648013258755,9,0.6878727634194831,0.6918154260693836,0.694813829787234,0.6795341098169717,0.6815159574468085,0.6871104173079762,0.005843958576182814,0.8619229961384971,0.8502738597256555,0.8605415798232434,0.8806125086843423,0.8767718270898965,0.8660245542923268,0.011164967116649663,1,0.8962460694007711,0.8983660424509767,0.8969026423525918,0.8926293625484728,0.8927998723603638,0.8953887978226354,0.0022894385109906838
0.7894960880279541,0.010073459669577208,0.013185405731201172,0.0003369896147937658,0.03,7,300,5,"{'learning_rate': 0.03, 'l2_leaf_reg': 7, 'iterations': 300, 'depth': 5}",0.774622892635315,0.7559893522626442,0.7471162377994676,0.7737355811889973,0.7850799289520426,0.7673087985676933,0.013758502513431007,11,0.7958730863101842,0.8065231861548702,0.8011981362325272,0.792988684268915,0.7968056787932565,0.7986777543519507,0.004725240165956804,0.5488069414316703,0.5280373831775701,0.5150862068965517,0.5478260869565217,0.5664335664335665,0.541238036979176,0.01785318402449465,11,0.5759911894273128,0.592255125284738,0.5835189309576837,0.5726118166758697,0.5780379041248607,0.5804829932940929,0.006868918306120122,0.8461538461538461,0.7558528428093646,0.7993311036789298,0.842809364548495,0.8127090301003345,0.8113712374581941,0.03294611466494914,7,0.8745819397993311,0.8695652173913043,0.8762541806020067,0.867056856187291,0.867056856187291,0.8709030100334448,0.0038352324217992106,0.6657894736842105,0.6217331499312242,0.6264744429882044,0.6640316205533597,0.6675824175824175,0.6491222209478833,0.020513163714183963,5,0.6945551128818062,0.7046070460704607,0.7005347593582888,0.6897239773860991,0.6936454849498328,0.6966132761292976,0.005287431251539268,0.8611434249430469,0.8499870744672258,0.8595398510332347,0.8800025851065548,0.876678812486604,0.8654703496073333,0.011228894942717116,2,0.9031511966294575,0.9066381040597421,0.9027322525805842,0.9005458646510213,0.9005615033202462,0.9027257842482103,0.002232640823173503
1.2976734638214111,0.03433805894979932,0.012591266632080078,0.0015711626520941414,0.03,5,500,5,"{'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 500, 'depth': 5}",0.7834960070984915,0.7568766637089619,0.7506654835847383,0.7728482697426797,0.7779751332149201,0.7683723114699583,0.01254317526458812,9,0.8324828045262924,0.8384734856889283,0.8324828045262924,0.8267140004437542,0.832963620230701,0.8326233430831937,0.0037228964435449107,0.562358276643991,0.5302663438256658,0.5198237885462555,0.5476718403547672,0.5590361445783133,0.5438312787897985,0.016428965607397646,9,0.6282722513089005,0.6387900355871886,0.6265060240963856,0.6189111747851003,0.6282570932252461,0.6281473158005643,0.006345002501757749,0.8294314381270903,0.7324414715719063,0.7892976588628763,0.8260869565217391,0.7759197324414716,0.7906354515050167,0.035684223861803734,10,0.903010033444816,0.9005016722408027,0.9130434782608695,0.903010033444816,0.907190635451505,0.9053511705685618,0.004405331060976408,0.6702702702702703,0.6151685393258427,0.6268260292164675,0.6586666666666666,0.6498599439775911,0.6441582898913676,0.020325600966442422,12,0.7409948542024014,0.7473976405274115,0.743109901326982,0.7344440666439986,0.742387957577831,0.7416668840557249,0.004196773310392188,0.861123228798087,0.8438110933385036,0.8586471814260095,0.878790816408964,0.8711990391187069,0.8627142718180542,0.011889906315088688,11,0.9300459399043827,0.9331815808054433,0.9308126150896626,0.9278135918681925,0.9274183368878548,0.9298544129111072,0.002103534982904325
1.2817487239837646,0.03245562319295456,0.014041900634765625,0.0010639688250914218,0.01,3,500,5,"{'learning_rate': 0.01, 'l2_leaf_reg': 3, 'iterations': 500, 'depth': 5}",0.771960958296362,0.7453416149068323,0.7515527950310559,0.7710736468500443,0.7930728241563055,0.76660036784812,0.016899119043756038,12,0.7825604615043266,0.7943199467495008,0.7885511426669625,0.7792323053028622,0.7817213842058562,0.7852770480859017,0.005459948995403076,0.5456521739130434,0.5135135135135135,0.5206971677559913,0.5440860215053763,0.5753424657534246,0.5398582684882698,0.02177964823935303,12,0.5588235294117647,0.5753501400560224,0.566068515497553,0.5548281505728314,0.5576086956521739,0.562535806238069,0.007404762787890129,0.8394648829431438,0.7625418060200669,0.7993311036789298,0.8461538461538461,0.842809364548495,0.8180602006688964,0.0325361511893386,3,0.8578595317725752,0.8586956521739131,0.8704013377926422,0.8503344481605352,0.8578595317725752,0.8590301003344483,0.006446265975717853,0.6613965744400527,0.6137281292059219,0.6306068601583114,0.662303664921466,0.683853459972863,0.6503777377397231,0.024973377370404438,3,0.6767810026385225,0.6890305266689031,0.685996705107084,0.6715087487619676,0.6758893280632411,0.6798412622479437,0.0065840080659382546,0.8605496582812273,0.8487147173347551,0.8612444056678461,0.8792634062010244,0.877507855689865,0.8654560086349437,0.011471459826252927,3,0.8899641814201977,0.8927354243329977,0.8901573653848679,0.8860744917367769,0.8867735951561566,0.8891410116061994,0.0024346905821544364
1.4598503112792969,0.03621625189856395,0.01286921501159668,0.0017570129458835831,0.01,7,500,6,"{'learning_rate': 0.01, 'l2_leaf_reg': 7, 'iterations': 500, 'depth': 6}",0.7781721384205856,0.7515527950310559,0.7559893522626442,0.7737355811889973,0.7921847246891652,0.7703269183184897,0.014892707382947868,6,0.7945418238295984,0.8034169070335034,0.7969824717106723,0.7896605280674507,0.790150842945874,0.7949505147174197,0.005039771506437189,0.5540838852097131,0.5218390804597701,0.5263157894736842,0.5474137931034483,0.5757575757575758,0.5450820248008383,0.019595234679551266,7,0.5744211686879823,0.5878684807256236,0.5771554091158704,0.5685082872928177,0.5687568756875687,0.5753420443019726,0.007086784797929154,0.8394648829431438,0.7591973244147158,0.802675585284281,0.8494983277591973,0.8260869565217391,0.8153846153846154,0.032176624671052007,4,0.8712374581939799,0.867056856187291,0.8787625418060201,0.8603678929765887,0.8645484949832776,0.8683946488294314,0.006270345571656411,0.6675531914893617,0.6185286103542235,0.6357615894039735,0.6657929226736566,0.6785714285714286,0.6532415484985288,0.022425431937183736,1,0.692358803986711,0.7006756756756757,0.6967185946304276,0.6846307385229541,0.6861313868613139,0.6921030399354166,0.0061049942303636855,0.8611959349199424,0.8489368749293135,0.8610828365081673,0.8787544633480362,0.8765089597327651,0.865295813887645,0.011036692936145688,5,0.8990016555739507,0.9016592608604743,0.8986859955009601,0.8961531390752826,0.8958257597789734,0.8982651621579283,0.0021284151251649854
1.9002897262573242,0.07347878472910276,0.012923955917358398,0.0012940664086408136,0.03,7,500,7,"{'learning_rate': 0.03, 'l2_leaf_reg': 7, 'iterations': 500, 'depth': 7}",0.7870452528837621,0.7604259094942325,0.7533274179236912,0.7914818101153505,0.7984014209591475,0.7781363622752367,0.017873364377959056,3,0.8881739516307965,0.8868426891502108,0.8863989349900155,0.8821832704681606,0.8830967169476486,0.8853391126373664,0.002298171277082131,0.5710843373493976,0.5376623376623376,0.5250596658711217,0.5776699029126213,0.5947368421052631,0.5612426171801482,0.025899088104911226,3,0.7151741293532339,0.7117283950617284,0.7100737100737101,0.7018822100789314,0.7040878584502746,0.7085892606035756,0.004912543127787167,0.7926421404682275,0.6923076923076923,0.7357859531772575,0.7959866220735786,0.7558528428093646,0.754515050167224,0.0384600843116122,13,0.9615384615384616,0.9640468227424749,0.9665551839464883,0.9665551839464883,0.9648829431438127,0.9647157190635453,0.001862128549441482,0.6638655462184874,0.6052631578947368,0.6128133704735376,0.6694796061884669,0.6656848306332842,0.6434213022817026,0.02823315951123974,13,0.8202567760342369,0.8188920454545454,0.8186968838526912,0.8132254660569821,0.8141093474426808,0.8170361037682273,0.002816462399269656,0.8591480458210136,0.8417430080946149,0.853989950398268,0.8747273520430421,0.8713891124384789,0.8601994937590834,0.011971399810449191,12,0.9644031398328667,0.9676751458854593,0.9673246369404104,0.9664137682337886,0.9635934192881261,0.9658820220361303,0.001612698361697528
0.7989918231964112,0.007823794242657476,0.014109420776367187,0.0002949293293350347,0.05,3,300,5,"{'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 300, 'depth': 5}",0.7790594498669032,0.7568766637089619,0.7524401064773736,0.7852706299911268,0.7753108348134992,0.769791536971573,0.012836084063262131,8,0.8382516086088307,0.8433547814510761,0.8360328378078544,0.8322609274461948,0.8380656610470275,0.8375931632721967,0.0035977882902283624,0.5573394495412844,0.5302663438256658,0.5224215246636771,0.564625850340136,0.5547619047619048,0.5458830146265337,0.016466331709029166,6,0.6353623188405797,0.6460071513706794,0.6321573163678427,0.6260022909507446,0.6356228172293364,0.6350303789518366,0.006491711045702242,0.8127090301003345,0.7324414715719063,0.7792642140468228,0.8327759197324415,0.7792642140468228,0.7872909698996656,0.0342119380670085,11,0.9163879598662207,0.9063545150501672,0.9138795986622074,0.9138795986622074,0.9130434782608695,0.9127090301003344,0.003369471852777578,0.6612244897959184,0.6151685393258427,0.625503355704698,0.672972972972973,0.6481223922114048,0.6445983500021674,0.02156246363630052,11,0.75042793563848,0.7543493389004872,0.7473504273504273,0.743031951053705,0.7494852436513384,0.7489289793188876,0.0037203055446275715,0.8627954696007626,0.8447764690675844,0.8586269852810495,0.8809760392936196,0.871567053418691,0.8637484033323414,0.012206506668873273,9,0.9336389091191923,0.9366851550875818,0.9331770353003923,0.9307537760520571,0.9319816558415329,0.9332473062801514,0.0019898069880310864
0.49445762634277346,0.011165488441172412,0.01356678009033203,0.000735394173179095,0.03,5,200,4,"{'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 200, 'depth': 4}",0.7648624667258208,0.7497781721384206,0.7524401064773736,0.7701863354037267,0.7877442273534636,0.7650022616197611,0.013665078202484953,13,0.775238517861105,0.785888617705791,0.7810073219436432,0.7750166407810073,0.771960958296362,0.7778224113175817,0.0049822249329287685,0.5363247863247863,0.5191873589164786,0.521551724137931,0.5425531914893617,0.5678733031674208,0.5374980728071957,0.017545106010319726,13,0.5497012493210212,0.5642737896494157,0.5563950350782515,0.5495642701525054,0.5455531453362256,0.5530974979074839,0.006583596388637728,0.8394648829431438,0.7692307692307693,0.8093645484949833,0.8528428093645485,0.8394648829431438,0.8220735785953177,0.0300184691268453,2,0.8461538461538461,0.8478260869565217,0.8620401337792643,0.8436454849498328,0.8411371237458194,0.8481605351170568,0.007300628746803713,0.6544980443285529,0.6199460916442049,0.6343381389252949,0.6631989596879063,0.6774628879892037,0.6498888245150326,0.020479866484778453,4,0.6664471517945341,0.6775810223855663,0.6762873073138734,0.6655672823218998,0.6618421052631579,0.6695449738158062,0.006241632037380204,0.8600346565847512,0.8490378556541128,0.860602168258123,0.8784232465706945,0.8770266062206549,0.8650249066576674,0.011167858481880295,6,0.8831418833946639,0.884863872224843,0.8825534930186092,0.8788380476954795,0.8782422386214921,0.8815279069910176,0.002561888765622082
0.9482418537139893,0.02155859298369279,0.012751913070678711,0.0015822363965992026,0.1,1,300,6,"{'learning_rate': 0.1, 'l2_leaf_reg': 1, 'iterations': 300, 'depth': 6}",0.7808340727595386,0.7506654835847383,0.7799467613132209,0.7914818101153505,0.8028419182948491,0.7811540092135394,0.017367434316168228,1,0.9447526070556912,0.9498557798979366,0.9502995340581318,0.9480807632571555,0.9445430346051464,0.9475063437748122,0.002450142320373613,0.5673575129533679,0.5245901639344263,0.5676392572944297,0.582901554404145,0.6142433234421365,0.5713463624057009,0.028946389660981894,1,0.8313505948215535,0.842998585572843,0.8446808510638298,0.8396892655367232,0.8284722222222223,0.8374383038434343,0.006416991077881199,0.7324414715719063,0.6421404682274248,0.7157190635451505,0.7525083612040134,0.6923076923076923,0.7070234113712374,0.037991897849265356,15,0.9933110367892977,0.9966555183946488,0.995819397993311,0.9941471571906354,0.9974916387959866,0.9954849498327759,0.0015507723236614808,0.6394160583941606,0.5774436090225564,0.6331360946745562,0.656934306569343,0.6509433962264151,0.6315746929774062,0.028327922281969228,15,0.9051428571428571,0.9134099616858238,0.9140445126630852,0.9104134762633997,0.9051593323216995,0.909634028015373,0.003860339540501984,0.8496195046289564,0.8273391175092498,0.8457458840256573,0.8642132389769441,0.8627549307850028,0.8499345351851622,0.013389853382663736,15,0.9951479258860453,0.9943623110963858,0.9947655984056388,0.9936645760710472,0.994345331863054,0.9944571486644342,0.0004943648227611616
